"Time (EpSec)","Range (km)"
4447.000,2223.106535
4448.000,2222.703377
4449.000,2222.321141
4450.000,2221.959836
4451.000,2221.619476
4452.000,2221.300070
4453.000,2221.001629
4454.000,2220.724163
4455.000,2220.467681
4456.000,2220.232191
4457.000,2220.017701
4458.000,2219.824219
4459.000,2219.651751
4460.000,2219.500302
4461.000,2219.369879
4462.000,2219.260486
4463.000,2219.172127
4464.000,2219.104806
4465.000,2219.058526
4466.000,2219.033288
4467.000,2219.029095
4468.000,2219.045948
4469.000,2219.083846
4470.000,2219.142791
4471.000,2219.222780
4472.000,2219.323813
4473.000,2219.445887
4474.000,2219.589000
4475.000,2219.753148
4476.000,2219.938328
4477.000,2220.144535
4478.000,2220.371764
4479.000,2220.620008
4480.000,2220.889262
4481.000,2221.179519
4482.000,2221.490770
4483.000,2221.823009
4484.000,2222.176225
4485.000,2222.550409
4486.000,2222.945551
4487.000,2223.361641
4488.000,2223.798667
4489.000,2224.256618
4490.000,2224.735480
4491.000,2225.235241
4492.000,2225.755886
4493.000,2226.297403
4494.000,2226.859775
4495.000,2227.442988
4496.000,2228.047024
4497.000,2228.671868
4498.000,2229.317503
4499.000,2229.983909
4500.000,2230.671069
4501.000,2231.378965
4502.000,2232.107576
4503.000,2232.856881
4504.000,2233.626861
4505.000,2234.417495
4506.000,2235.228759
4507.000,2236.060632
4508.000,2236.913091
4509.000,2237.786112
4510.000,2238.679672
4511.000,2239.593745
4512.000,2240.528306
4513.000,2241.483329
4514.000,2242.458789
4515.000,2243.454658
4516.000,2244.470910
4517.000,2245.507515
4518.000,2246.564447
4519.000,2247.641675
4520.000,2248.739171
4521.000,2249.856904
4522.000,2250.994845
4523.000,2252.152961
4524.000,2253.331222
4525.000,2254.529596
4526.000,2255.748050
4527.000,2256.986550
4528.000,2258.245065
4529.000,2259.523560
4530.000,2260.822000
4531.000,2262.140351
4532.000,2263.478577
4533.000,2264.836642
4534.000,2266.214511
4535.000,2267.612146
4536.000,2269.029511
4537.000,2270.466567
4538.000,2271.923277
4539.000,2273.399603
4540.000,2274.895504
4541.000,2276.410943
4542.000,2277.945879
4543.000,2279.500273
4544.000,2281.074082
4545.000,2282.667268
4546.000,2284.279787
4547.000,2285.911599
4548.000,2287.562661
4549.000,2289.232931
4550.000,2290.922365
4551.000,2292.630921
4552.000,2294.358554
4553.000,2296.105222
4554.000,2297.870878
4555.000,2299.655479
4556.000,2301.458979
4557.000,2303.281332
4558.000,2305.122494
4559.000,2306.982418
4560.000,2308.861057
4561.000,2310.758364
4562.000,2312.674294
4563.000,2314.608796
4564.000,2316.561826
4565.000,2318.533333
4566.000,2320.523270
4567.000,2322.531588
4568.000,2324.558239
4569.000,2326.603172
4570.000,2328.666339
4571.000,2330.747689
4572.000,2332.847173
4573.000,2334.964740
4574.000,2337.100339
4575.000,2339.253920
4576.000,2341.425432
4577.000,2343.614824
4578.000,2345.822043
4579.000,2348.047038
4580.000,2350.289757
4581.000,2352.550148
4582.000,2354.828158
4583.000,2357.123734
4584.000,2359.436823
4585.000,2361.767374
4586.000,2364.115331
4587.000,2366.480642
4588.000,2368.863253
4589.000,2371.263110
4590.000,2373.680158
4591.000,2376.114345
4591.453,2377.222612
10164.841,2396.838377
10165.000,2395.793127
10166.000,2389.225079
10167.000,2382.658888
10168.000,2376.094577
10169.000,2369.532168
10170.000,2362.971685
10171.000,2356.413151
10172.000,2349.856590
10173.000,2343.302026
10174.000,2336.749483
10175.000,2330.198986
10176.000,2323.650559
10177.000,2317.104228
10178.000,2310.560018
10179.000,2304.017953
10180.000,2297.478060
10181.000,2290.940365
10182.000,2284.404894
10183.000,2277.871674
10184.000,2271.340731
10185.000,2264.812093
10186.000,2258.285787
10187.000,2251.761840
10188.000,2245.240281
10189.000,2238.721138
10190.000,2232.204439
10191.000,2225.690213
10192.000,2219.178490
10193.000,2212.669299
10194.000,2206.162669
10195.000,2199.658631
10196.000,2193.157215
10197.000,2186.658452
10198.000,2180.162373
10199.000,2173.669010
10200.000,2167.178393
10201.000,2160.690557
10202.000,2154.205532
10203.000,2147.723351
10204.000,2141.244049
10205.000,2134.767658
10206.000,2128.294212
10207.000,2121.823745
10208.000,2115.356294
10209.000,2108.891891
10210.000,2102.430573
10211.000,2095.972376
10212.000,2089.517336
10213.000,2083.065489
10214.000,2076.616873
10215.000,2070.171526
10216.000,2063.729484
10217.000,2057.290787
10218.000,2050.855474
10219.000,2044.423583
10220.000,2037.995154
10221.000,2031.570228
10222.000,2025.148844
10223.000,2018.731045
10224.000,2012.316872
10225.000,2005.906367
10226.000,1999.499572
10227.000,1993.096530
10228.000,1986.697286
10229.000,1980.301882
10230.000,1973.910365
10231.000,1967.522778
10232.000,1961.139167
10233.000,1954.759580
10234.000,1948.384062
10235.000,1942.012660
10236.000,1935.645424
10237.000,1929.282401
10238.000,1922.923639
10239.000,1916.569190
10240.000,1910.219103
10241.000,1903.873429
10242.000,1897.532219
10243.000,1891.195527
10244.000,1884.863403
10245.000,1878.535902
10246.000,1872.213079
10247.000,1865.894986
10248.000,1859.581681
10249.000,1853.273219
10250.000,1846.969657
10251.000,1840.671053
10252.000,1834.377464
10253.000,1828.088950
10254.000,1821.805570
10255.000,1815.527385
10256.000,1809.254456
10257.000,1802.986846
10258.000,1796.724616
10259.000,1790.467831
10260.000,1784.216554
10261.000,1777.970852
10262.000,1771.730790
10263.000,1765.496435
10264.000,1759.267854
10265.000,1753.045118
10266.000,1746.828294
10267.000,1740.617454
10268.000,1734.412669
10269.000,1728.214011
10270.000,1722.021554
10271.000,1715.835371
10272.000,1709.655538
10273.000,1703.482130
10274.000,1697.315226
10275.000,1691.154903
10276.000,1685.001241
10277.000,1678.854319
10278.000,1672.714220
10279.000,1666.581025
10280.000,1660.454818
10281.000,1654.335683
10282.000,1648.223707
10283.000,1642.118977
10284.000,1636.021580
10285.000,1629.931605
10286.000,1623.849143
10287.000,1617.774287
10288.000,1611.707128
10289.000,1605.647761
10290.000,1599.596281
10291.000,1593.552786
10292.000,1587.517373
10293.000,1581.490142
10294.000,1575.471193
10295.000,1569.460629
10296.000,1563.458553
10297.000,1557.465070
10298.000,1551.480288
10299.000,1545.504313
10300.000,1539.537255
10301.000,1533.579225
10302.000,1527.630335
10303.000,1521.690700
10304.000,1515.760435
10305.000,1509.839657
10306.000,1503.928485
10307.000,1498.027040
10308.000,1492.135443
10309.000,1486.253819
10310.000,1480.382293
10311.000,1474.520993
10312.000,1468.670048
10313.000,1462.829588
10314.000,1456.999747
10315.000,1451.180659
10316.000,1445.372460
10317.000,1439.575290
10318.000,1433.789289
10319.000,1428.014598
10320.000,1422.251363
10321.000,1416.499729
10322.000,1410.759846
10323.000,1405.031864
10324.000,1399.315936
10325.000,1393.612216
10326.000,1387.920862
10327.000,1382.242033
10328.000,1376.575890
10329.000,1370.922598
10330.000,1365.282322
10331.000,1359.655230
10332.000,1354.041495
10333.000,1348.441288
10334.000,1342.854787
10335.000,1337.282168
10336.000,1331.723613
10337.000,1326.179304
10338.000,1320.649429
10339.000,1315.134174
10340.000,1309.633732
10341.000,1304.148295
10342.000,1298.678061
10343.000,1293.223228
10344.000,1287.783999
10345.000,1282.360579
10346.000,1276.953175
10347.000,1271.561997
10348.000,1266.187260
10349.000,1260.829179
10350.000,1255.487974
10351.000,1250.163868
10352.000,1244.857086
10353.000,1239.567857
10354.000,1234.296412
10355.000,1229.042987
10356.000,1223.807819
10357.000,1218.591151
10358.000,1213.393225
10359.000,1208.214292
10360.000,1203.054601
10361.000,1197.914407
10362.000,1192.793969
10363.000,1187.693547
10364.000,1182.613408
10365.000,1177.553818
10366.000,1172.515051
10367.000,1167.497381
10368.000,1162.501088
10369.000,1157.526453
10370.000,1152.573764
10371.000,1147.643310
10372.000,1142.735385
10373.000,1137.850286
10374.000,1132.988313
10375.000,1128.149772
10376.000,1123.334971
10377.000,1118.544222
10378.000,1113.777842
10379.000,1109.036149
10380.000,1104.319467
10381.000,1099.628124
10382.000,1094.962451
10383.000,1090.322782
10384.000,1085.709458
10385.000,1081.122819
10386.000,1076.563213
10387.000,1072.030990
10388.000,1067.526504
10389.000,1063.050113
10390.000,1058.602179
10391.000,1054.183066
10392.000,1049.793144
10393.000,1045.432786
10394.000,1041.102369
10395.000,1036.802272
10396.000,1032.532880
10397.000,1028.294580
10398.000,1024.087763
10399.000,1019.912823
10400.000,1015.770159
10401.000,1011.660172
10402.000,1007.583267
10403.000,1003.539851
10404.000,999.530336
10405.000,995.555136
10406.000,991.614668
10407.000,987.709353
10408.000,983.839614
10409.000,980.005878
10410.000,976.208572
10411.000,972.448128
10412.000,968.724979
10413.000,965.039563
10414.000,961.392316
10415.000,957.783680
10416.000,954.214097
10417.000,950.684011
10418.000,947.193867
10419.000,943.744114
10420.000,940.335199
10421.000,936.967572
10422.000,933.641685
10423.000,930.357989
10424.000,927.116936
10425.000,923.918979
10426.000,920.764570
10427.000,917.654163
10428.000,914.588210
10429.000,911.567164
10430.000,908.591475
10431.000,905.661595
10432.000,902.777973
10433.000,899.941058
10434.000,897.151295
10435.000,894.409130
10436.000,891.715005
10437.000,889.069360
10438.000,886.472632
10439.000,883.925255
10440.000,881.427661
10441.000,878.980276
10442.000,876.583525
10443.000,874.237827
10444.000,871.943596
10445.000,869.701244
10446.000,867.511174
10447.000,865.373787
10448.000,863.289476
10449.000,861.258630
10450.000,859.281630
10451.000,857.358851
10452.000,855.490661
10453.000,853.677421
10454.000,851.919484
10455.000,850.217195
10456.000,848.570892
10457.000,846.980902
10458.000,845.447546
10459.000,843.971135
10460.000,842.551969
10461.000,841.190340
10462.000,839.886531
10463.000,838.640811
10464.000,837.453443
10465.000,836.324676
10466.000,835.254749
10467.000,834.243890
10468.000,833.292316
10469.000,832.400232
10470.000,831.567829
10471.000,830.795289
10472.000,830.082780
10473.000,829.430458
10474.000,828.838465
10475.000,828.306932
10476.000,827.835977
10477.000,827.425704
10478.000,827.076203
10479.000,826.787552
10480.000,826.559816
10481.000,826.393046
10482.000,826.287279
10483.000,826.242539
10484.000,826.258836
10485.000,826.336166
10486.000,826.474514
10487.000,826.673847
10488.000,826.934123
10489.000,827.255284
10490.000,827.637258
10491.000,828.079962
10492.000,828.583298
10493.000,829.147154
10494.000,829.771409
10495.000,830.455924
10496.000,831.200550
10497.000,832.005126
10498.000,832.869478
10499.000,833.793417
10500.000,834.776747
10501.000,835.819256
10502.000,836.920723
10503.000,838.080914
10504.000,839.299584
10505.000,840.576479
10506.000,841.911331
10507.000,843.303865
10508.000,844.753794
10509.000,846.260822
10510.000,847.824642
10511.000,849.444941
10512.000,851.121392
10513.000,852.853665
10514.000,854.641418
10515.000,856.484301
10516.000,858.381958
10517.000,860.334024
10518.000,862.340128
10519.000,864.399893
10520.000,866.512932
10521.000,868.678856
10522.000,870.897267
10523.000,873.167764
10524.000,875.489939
10525.000,877.863379
10526.000,880.287668
10527.000,882.762383
10528.000,885.287101
10529.000,887.861391
10530.000,890.484820
10531.000,893.156955
10532.000,895.877355
10533.000,898.645580
10534.000,901.461186
10535.000,904.323728
10536.000,907.232759
10537.000,910.187830
10538.000,913.188491
10539.000,916.234291
10540.000,919.324778
10541.000,922.459500
10542.000,925.638004
10543.000,928.859838
10544.000,932.124549
10545.000,935.431684
10546.000,938.780792
10547.000,942.171422
10548.000,945.603123
10549.000,949.075447
10550.000,952.587946
10551.000,956.140172
10552.000,959.731683
10553.000,963.362033
10554.000,967.030782
10555.000,970.737492
10556.000,974.481724
10557.000,978.263044
10558.000,982.081020
10559.000,985.935222
10560.000,989.825222
10561.000,993.750597
10562.000,997.710924
10563.000,1001.705784
10564.000,1005.734763
10565.000,1009.797448
10566.000,1013.893428
10567.000,1018.022298
10568.000,1022.183655
10569.000,1026.377099
10570.000,1030.602235
10571.000,1034.858669
10572.000,1039.146012
10573.000,1043.463880
10574.000,1047.811889
10575.000,1052.189663
10576.000,1056.596825
10577.000,1061.033006
10578.000,1065.497838
10579.000,1069.990958
10580.000,1074.512005
10581.000,1079.060625
10582.000,1083.636465
10583.000,1088.239178
10584.000,1092.868418
10585.000,1097.523844
10586.000,1102.205121
10587.000,1106.911916
10588.000,1111.643898
10589.000,1116.400743
10590.000,1121.182130
10591.000,1125.987740
10592.000,1130.817259
10593.000,1135.670378
10594.000,1140.546790
10595.000,1145.446192
10596.000,1150.368286
10597.000,1155.312775
10598.000,1160.279369
10599.000,1165.267780
10600.000,1170.277722
10601.000,1175.308916
10602.000,1180.361084
10603.000,1185.433953
10604.000,1190.527253
10605.000,1195.640717
10606.000,1200.774082
10607.000,1205.927088
10608.000,1211.099480
10609.000,1216.291003
10610.000,1221.501410
10611.000,1226.730453
10612.000,1231.977890
10613.000,1237.243481
10614.000,1242.526989
10615.000,1247.828182
10616.000,1253.146829
10617.000,1258.482703
10618.000,1263.835580
10619.000,1269.205240
10620.000,1274.591464
10621.000,1279.994037
10622.000,1285.412748
10623.000,1290.847388
10624.000,1296.297750
10625.000,1301.763631
10626.000,1307.244831
10627.000,1312.741151
10628.000,1318.252396
10629.000,1323.778376
10630.000,1329.318898
10631.000,1334.873777
10632.000,1340.442828
10633.000,1346.025869
10634.000,1351.622721
10635.000,1357.233207
10636.000,1362.857152
10637.000,1368.494384
10638.000,1374.144735
10639.000,1379.808035
10640.000,1385.484122
10641.000,1391.172831
10642.000,1396.874003
10643.000,1402.587479
10644.000,1408.313104
10645.000,1414.050724
10646.000,1419.800187
10647.000,1425.561343
10648.000,1431.334046
10649.000,1437.118150
10650.000,1442.913511
10651.000,1448.719988
10652.000,1454.537442
10653.000,1460.365735
10654.000,1466.204731
10655.000,1472.054298
10656.000,1477.914303
10657.000,1483.784615
10658.000,1489.665108
10659.000,1495.555654
10660.000,1501.456129
10661.000,1507.366409
10662.000,1513.286374
10663.000,1519.215904
10664.000,1525.154880
10665.000,1531.103187
10666.000,1537.060710
10667.000,1543.027335
10668.000,1549.002950
10669.000,1554.987447
10670.000,1560.980715
10671.000,1566.982649
10672.000,1572.993141
10673.000,1579.012088
10674.000,1585.039388
10675.000,1591.074938
10676.000,1597.118638
10677.000,1603.170390
10678.000,1609.230097
10679.000,1615.297662
10680.000,1621.372990
10681.000,1627.455988
10682.000,1633.546563
10683.000,1639.644626
10684.000,1645.750084
10685.000,1651.862851
10686.000,1657.982838
10687.000,1664.109960
10688.000,1670.244130
10689.000,1676.385266
10690.000,1682.533283
10691.000,1688.688101
10692.000,1694.849638
10693.000,1701.017815
10694.000,1707.192553
10695.000,1713.373774
10696.000,1719.561401
10697.000,1725.755360
10698.000,1731.955575
10699.000,1738.161973
10700.000,1744.374480
10701.000,1750.593026
10702.000,1756.817539
10703.000,1763.047949
10704.000,1769.284187
10705.000,1775.526186
10706.000,1781.773876
10707.000,1788.027193
10708.000,1794.286070
10709.000,1800.550443
10710.000,1806.820248
10711.000,1813.095421
10712.000,1819.375900
10713.000,1825.661623
10714.000,1831.952530
10715.000,1838.248561
10716.000,1844.549656
10717.000,1850.855756
10718.000,1857.166805
10719.000,1863.482744
10720.000,1869.803516
10721.000,1876.129068
10722.000,1882.459342
10723.000,1888.794286
10724.000,1895.133844
10725.000,1901.477965
10726.000,1907.826595
10727.000,1914.179684
10728.000,1920.537178
10729.000,1926.899029
10730.000,1933.265186
10731.000,1939.635600
10732.000,1946.010222
10733.000,1952.389003
10734.000,1958.771897
10735.000,1965.158856
10736.000,1971.549834
10737.000,1977.944785
10738.000,1984.343662
10739.000,1990.746423
10740.000,1997.153021
10741.000,2003.563414
10742.000,2009.977558
10743.000,2016.395410
10744.000,2022.816928
10745.000,2029.242069
10746.000,2035.670794
10747.000,2042.103060
10748.000,2048.538828
10749.000,2054.978058
10750.000,2061.420709
10751.000,2067.866743
10752.000,2074.316122
10753.000,2080.768807
10754.000,2087.224761
10755.000,2093.683945
10756.000,2100.146324
10757.000,2106.611861
10758.000,2113.080520
10759.000,2119.552265
10760.000,2126.027060
10761.000,2132.504872
10762.000,2138.985665
10763.000,2145.469405
10764.000,2151.956059
10765.000,2158.445593
10766.000,2164.937975
10767.000,2171.433171
10768.000,2177.931149
10769.000,2184.431878
10770.000,2190.935325
10771.000,2197.441460
10772.000,2203.950252
10773.000,2210.461669
10774.000,2216.975682
10775.000,2223.492261
10776.000,2230.011375
10777.000,2236.532997
10778.000,2243.057096
10779.000,2249.583645
10780.000,2256.112613
10781.000,2262.643975
10782.000,2269.177701
10783.000,2275.713764
10784.000,2282.252137
10785.000,2288.792793
10786.000,2295.335705
10787.000,2301.880847
10788.000,2308.428193
10789.000,2314.977717
10790.000,2321.529393
10791.000,2328.083195
10792.000,2334.639099
10793.000,2341.197080
10794.000,2347.757114
10795.000,2354.319175
10796.000,2360.883240
10797.000,2367.449285
10797.323,2369.572393
16372.366,2392.003155
16373.000,2391.477210
16374.000,2390.664226
16375.000,2389.871570
16376.000,2389.099265
16377.000,2388.347330
16378.000,2387.615784
16379.000,2386.904646
16380.000,2386.213936
16381.000,2385.543671
16382.000,2384.893869
16383.000,2384.264546
16384.000,2383.655720
16385.000,2383.067405
16386.000,2382.499618
16387.000,2381.952373
16388.000,2381.425685
16389.000,2380.919567
16390.000,2380.434033
16391.000,2379.969094
16392.000,2379.524765
16393.000,2379.101054
16394.000,2378.697975
16395.000,2378.315538
16396.000,2377.953751
16397.000,2377.612625
16398.000,2377.292168
16399.000,2376.992389
16400.000,2376.713296
16401.000,2376.454894
16402.000,2376.217192
16403.000,2376.000195
16404.000,2375.803907
16405.000,2375.628336
16406.000,2375.473483
16407.000,2375.339354
16408.000,2375.225952
16409.000,2375.133278
16410.000,2375.061336
16411.000,2375.010126
16412.000,2374.979650
16413.000,2374.969907
16414.000,2374.980898
16415.000,2375.012622
16416.000,2375.065077
16417.000,2375.138262
16418.000,2375.232174
16419.000,2375.346809
16420.000,2375.482165
16421.000,2375.638237
16422.000,2375.815021
16423.000,2376.012510
16424.000,2376.230700
16425.000,2376.469583
16426.000,2376.729154
16427.000,2377.009403
16428.000,2377.310323
16429.000,2377.631906
16430.000,2377.974142
16431.000,2378.337021
16432.000,2378.720533
16433.000,2379.124667
16434.000,2379.549411
16435.000,2379.994755
16436.000,2380.460684
16437.000,2380.947186
16438.000,2381.454247
16439.000,2381.981853
16440.000,2382.529990
16441.000,2383.098641
16442.000,2383.687792
16443.000,2384.297425
16444.000,2384.927524
16445.000,2385.578072
16446.000,2386.249050
16447.000,2386.940441
16448.000,2387.652224
16449.000,2388.384381
16449.871,2389.038829
45047.782,2378.114312
45048.000,2377.092033
45049.000,2372.408259
45050.000,2367.735701
45051.000,2363.074431
45052.000,2358.424520
45053.000,2353.786043
45054.000,2349.159073
45055.000,2344.543683
45056.000,2339.939947
45057.000,2335.347940
45058.000,2330.767737
45059.000,2326.199413
45060.000,2321.643044
45061.000,2317.098705
45062.000,2312.566473
45063.000,2308.046426
45064.000,2303.538640
45065.000,2299.043193
45066.000,2294.560162
45067.000,2290.089626
45068.000,2285.631665
45069.000,2281.186356
45070.000,2276.753780
45071.000,2272.334016
45072.000,2267.927145
45073.000,2263.533248
45074.000,2259.152405
45075.000,2254.784697
45076.000,2250.430208
45077.000,2246.089018
45078.000,2241.761210
45079.000,2237.446868
45080.000,2233.146074
45081.000,2228.858913
45082.000,2224.585468
45083.000,2220.325824
45084.000,2216.080065
45085.000,2211.848277
45086.000,2207.630545
45087.000,2203.426955
45088.000,2199.237594
45089.000,2195.062547
45090.000,2190.901902
45091.000,2186.755746
45092.000,2182.624167
45093.000,2178.507252
45094.000,2174.405091
45095.000,2170.317771
45096.000,2166.245383
45097.000,2162.188014
45098.000,2158.145755
45099.000,2154.118697
45100.000,2150.106928
45101.000,2146.110540
45102.000,2142.129624
45103.000,2138.164272
45104.000,2134.214574
45105.000,2130.280623
45106.000,2126.362511
45107.000,2122.460330
45108.000,2118.574174
45109.000,2114.704136
45110.000,2110.850308
45111.000,2107.012785
45112.000,2103.191661
45113.000,2099.387030
45114.000,2095.598986
45115.000,2091.827624
45116.000,2088.073040
45117.000,2084.335328
45118.000,2080.614585
45119.000,2076.910905
45120.000,2073.224386
45121.000,2069.555123
45122.000,2065.903212
45123.000,2062.268751
45124.000,2058.651837
45125.000,2055.052566
45126.000,2051.471036
45127.000,2047.907345
45128.000,2044.361589
45129.000,2040.833868
45130.000,2037.324279
45131.000,2033.832921
45132.000,2030.359891
45133.000,2026.905289
45134.000,2023.469213
45135.000,2020.051761
45136.000,2016.653034
45137.000,2013.273129
45138.000,2009.912147
45139.000,2006.570186
45140.000,2003.247347
45141.000,1999.943727
45142.000,1996.659427
45143.000,1993.394547
45144.000,1990.149186
45145.000,1986.923444
45146.000,1983.717420
45147.000,1980.531215
45148.000,1977.364928
45149.000,1974.218660
45150.000,1971.092509
45151.000,1967.986577
45152.000,1964.900962
45153.000,1961.835764
45154.000,1958.791084
45155.000,1955.767020
45156.000,1952.763673
45157.000,1949.781141
45158.000,1946.819525
45159.000,1943.878925
45160.000,1940.959437
45161.000,1938.061164
45162.000,1935.184202
45163.000,1932.328652
45164.000,1929.494612
45165.000,1926.682179
45166.000,1923.891454
45167.000,1921.122534
45168.000,1918.375516
45169.000,1915.650499
45170.000,1912.947581
45171.000,1910.266857
45172.000,1907.608427
45173.000,1904.972385
45174.000,1902.358830
45175.000,1899.767856
45176.000,1897.199560
45177.000,1894.654038
45178.000,1892.131384
45179.000,1889.631694
45180.000,1887.155061
45181.000,1884.701581
45182.000,1882.271347
45183.000,1879.864451
45184.000,1877.480988
45185.000,1875.121050
45186.000,1872.784728
45187.000,1870.472115
45188.000,1868.183300
45189.000,1865.918376
45190.000,1863.677431
45191.000,1861.460556
45192.000,1859.267840
45193.000,1857.099371
45194.000,1854.955237
45195.000,1852.835525
45196.000,1850.740322
45197.000,1848.669715
45198.000,1846.623788
45199.000,1844.602628
45200.000,1842.606316
45201.000,1840.634939
45202.000,1838.688577
45203.000,1836.767314
45204.000,1834.871231
45205.000,1833.000409
45206.000,1831.154927
45207.000,1829.334865
45208.000,1827.540301
45209.000,1825.771313
45210.000,1824.027978
45211.000,1822.310372
45212.000,1820.618570
45213.000,1818.952646
45214.000,1817.312674
45215.000,1815.698727
45216.000,1814.110875
45217.000,1812.549191
45218.000,1811.013744
45219.000,1809.504602
45220.000,1808.021835
45221.000,1806.565508
45222.000,1805.135689
45223.000,1803.732442
45224.000,1802.355831
45225.000,1801.005919
45226.000,1799.682769
45227.000,1798.386441
45228.000,1797.116995
45229.000,1795.874491
45230.000,1794.658986
45231.000,1793.470536
45232.000,1792.309198
45233.000,1791.175026
45234.000,1790.068073
45235.000,1788.988391
45236.000,1787.936033
45237.000,1786.911046
45238.000,1785.913480
45239.000,1784.943384
45240.000,1784.000802
45241.000,1783.085781
45242.000,1782.198363
45243.000,1781.338593
45244.000,1780.506511
45245.000,1779.702157
45246.000,1778.925571
45247.000,1778.176790
45248.000,1777.455851
45249.000,1776.762789
45250.000,1776.097637
45251.000,1775.460428
45252.000,1774.851194
45253.000,1774.269964
45254.000,1773.716768
45255.000,1773.191632
45256.000,1772.694582
45257.000,1772.225643
45258.000,1771.784839
45259.000,1771.372190
45260.000,1770.987719
45261.000,1770.631444
45262.000,1770.303383
45263.000,1770.003552
45264.000,1769.731966
45265.000,1769.488640
45266.000,1769.273586
45267.000,1769.086815
45268.000,1768.928336
45269.000,1768.798157
45270.000,1768.696286
45271.000,1768.622727
45272.000,1768.577486
45273.000,1768.560564
45274.000,1768.571963
45275.000,1768.611683
45276.000,1768.679722
45277.000,1768.776078
45278.000,1768.900745
45279.000,1769.053719
45280.000,1769.234992
45281.000,1769.444557
45282.000,1769.682401
45283.000,1769.948516
45284.000,1770.242888
45285.000,1770.565503
45286.000,1770.916346
45287.000,1771.295401
45288.000,1771.702647
45289.000,1772.138068
45290.000,1772.601642
45291.000,1773.093346
45292.000,1773.613157
45293.000,1774.161050
45294.000,1774.736999
45295.000,1775.340977
45296.000,1775.972954
45297.000,1776.632901
45298.000,1777.320787
45299.000,1778.036577
45300.000,1778.780239
45301.000,1779.551736
45302.000,1780.351033
45303.000,1781.178091
45304.000,1782.032872
45305.000,1782.915334
45306.000,1783.825436
45307.000,1784.763136
45308.000,1785.728389
45309.000,1786.721150
45310.000,1787.741372
45311.000,1788.789008
45312.000,1789.864009
45313.000,1790.966324
45314.000,1792.095903
45315.000,1793.252694
45316.000,1794.436642
45317.000,1795.647693
45318.000,1796.885791
45319.000,1798.150880
45320.000,1799.442901
45321.000,1800.761796
45322.000,1802.107505
45323.000,1803.479966
45324.000,1804.879117
45325.000,1806.304895
45326.000,1807.757236
45327.000,1809.236075
45328.000,1810.741345
45329.000,1812.272980
45330.000,1813.830911
45331.000,1815.415069
45332.000,1817.025385
45333.000,1818.661787
45334.000,1820.324204
45335.000,1822.012562
45336.000,1823.726790
45337.000,1825.466811
45338.000,1827.232551
45339.000,1829.023934
45340.000,1830.840883
45341.000,1832.683320
45342.000,1834.551168
45343.000,1836.444345
45344.000,1838.362773
45345.000,1840.306372
45346.000,1842.275058
45347.000,1844.268751
45348.000,1846.287368
45349.000,1848.330824
45350.000,1850.399036
45351.000,1852.491919
45352.000,1854.609388
45353.000,1856.751356
45354.000,1858.917737
45355.000,1861.108443
45356.000,1863.323386
45357.000,1865.562479
45358.000,1867.825632
45359.000,1870.112755
45360.000,1872.423760
