"Time (EpSec)","Range (km)"
349768.000,2370.596590
349778.000,2354.088921
349788.000,2339.438243
349798.000,2326.682125
349808.000,2315.854157
349818.000,2306.983566
349828.000,2300.094866
349838.000,2295.207551
349848.000,2292.335859
349858.000,2291.488585
349868.000,2292.668968
349878.000,2295.874659
349888.000,2301.097747
349898.000,2308.324875
349908.000,2317.537411
349918.000,2328.711673
349928.000,2341.819300
349938.000,2356.827488
349948.000,2373.699452
349950.815,2378.780419
355557.584,2396.775693
355567.000,2334.911513
355577.000,2269.402432
355587.000,2204.115540
355597.000,2139.078902
355607.000,2074.323763
355617.000,2009.885018
355627.000,1945.801767
355637.000,1882.117959
355647.000,1818.883161
355657.000,1756.153448
355667.000,1693.992463
355677.000,1632.472655
355687.000,1571.676741
355697.000,1511.699419
355707.000,1452.649366
355717.000,1394.651557
355727.000,1337.849929
355737.000,1282.410397
355747.000,1228.524189
355757.000,1176.411423
355767.000,1126.324734
355777.000,1078.552643
355787.000,1033.422145
355797.000,991.299736
355807.000,952.589830
355817.000,917.729229
355827.000,887.176230
355837.000,861.393217
355847.000,840.822435
355857.000,825.856174
355867.000,816.804621
355877.000,813.866514
355887.000,817.108484
355897.000,826.457797
355907.000,841.710294
355917.000,862.551564
355927.000,888.586554
355937.000,919.371683
355947.000,954.444479
355957.000,993.347491
355967.000,1035.645375
355977.000,1080.935517
355987.000,1128.853347
355997.000,1179.073778
356007.000,1231.310091
356017.000,1285.311289
356027.000,1340.858723
356037.000,1397.762450
356047.000,1455.857672
356057.000,1515.001423
356067.000,1575.069542
356077.000,1635.954067
356087.000,1697.560904
356097.000,1759.807852
356107.000,1822.622900
356117.000,1885.942782
356127.000,1949.711743
356137.000,2013.880492
356147.000,2078.405311
356157.000,2143.247303
356167.000,2208.371744
356177.000,2273.747536
356187.000,2339.346741
356191.568,2369.376653
361722.289,2393.444999
361732.000,2376.880323
361742.000,2361.757049
361752.000,2348.635998
361762.000,2337.551915
361772.000,2328.534677
361782.000,2321.608914
361792.000,2316.793687
361802.000,2314.102233
361812.000,2313.541778
361822.000,2315.113444
361832.000,2318.812225
361842.000,2324.627055
361852.000,2332.540959
361862.000,2342.531277
361872.000,2354.569976
361882.000,2368.623944
361892.000,2384.655497
361893.289,2386.864464
390453.361,2378.851251
390463.000,2336.225361
390473.000,2293.250502
390483.000,2251.621931
390493.000,2211.420910
390503.000,2172.731750
390513.000,2135.641516
390523.000,2100.239635
390533.000,2066.617396
390543.000,2034.867334
390553.000,2005.082489
390563.000,1977.355543
390573.000,1951.777840
390583.000,1928.438290
390593.000,1907.422187
390603.000,1888.809950
390613.000,1872.675826
390623.000,1859.086671
390633.000,1848.100615
390643.000,1839.766001
390653.000,1834.120379
390663.000,1831.189718
390673.000,1830.987843
390683.000,1833.516129
390693.000,1838.763482
390703.000,1846.706581
390713.000,1857.310392
390723.000,1870.528917
390733.000,1886.306132
390743.000,1904.577147
390753.000,1925.269338
390763.000,1948.303680
390773.000,1973.596019
390783.000,2001.058338
390793.000,2030.599952
390803.000,2062.128621
390813.000,2095.551558
390823.000,2130.776310
390833.000,2167.711523
390843.000,2206.267582
390853.000,2246.357133
390863.000,2287.895495
390873.000,2330.800976
390883.000,2374.995091
390887.723,2396.294150
396317.004,2368.688304
396327.000,2304.906132
396337.000,2241.406786
396347.000,2178.251412
396357.000,2115.477774
396367.000,2053.127800
396377.000,1991.248145
396387.000,1929.890846
396397.000,1869.114077
396407.000,1808.983008
396417.000,1749.570790
396427.000,1690.959675
396437.000,1633.242290
396447.000,1576.523060
396457.000,1520.919793
396467.000,1466.565415
396477.000,1413.609821
396487.000,1362.221796
396497.000,1312.590904
396507.000,1264.929202
396517.000,1219.472559
396527.000,1176.481266
396537.000,1136.239548
396547.000,1099.053476
396557.000,1065.246692
396567.000,1035.153525
396577.000,1009.108977
396587.000,987.435673
396597.000,970.428219
396607.000,958.336187
396617.000,951.347593
396627.000,949.575079
396637.000,953.047154
396647.000,961.705846
396657.000,975.411318
396667.000,993.952583
396677.000,1017.062470
396687.000,1044.434582
396697.000,1075.739984
396707.000,1110.642150
396717.000,1148.808973
396727.000,1189.921711
396737.000,1233.680957
396747.000,1279.810102
396757.000,1328.056825
396767.000,1378.193160
396777.000,1430.014602
396787.000,1483.338622
396797.000,1538.002872
396807.000,1593.863266
396817.000,1650.792072
396827.000,1708.676095
396837.000,1767.414985
396847.000,1826.919706
396857.000,1887.111162
396867.000,1947.918981
396877.000,2009.280412
396887.000,2071.139427
396897.000,2133.445867
396907.000,2196.154729
396917.000,2259.225545
396927.000,2322.621836
396937.000,2386.310636
396938.525,2396.044840
440414.382,2396.072786
440424.000,2334.619614
440434.000,2271.001129
440444.000,2207.693023
440454.000,2144.730416
440464.000,2082.152261
440474.000,2020.001877
440484.000,1958.327549
440494.000,1897.183229
440504.000,1836.629336
440514.000,1776.733677
440524.000,1717.572499
440534.000,1659.231693
440544.000,1601.808150
440554.000,1545.411292
440564.000,1490.164764
440574.000,1436.208287
440584.000,1383.699620
440594.000,1332.816584
440604.000,1283.759021
440614.000,1236.750515
440624.000,1192.039621
440634.000,1149.900246
440644.000,1110.630713
440654.000,1074.550953
440664.000,1041.997280
440674.000,1013.314070
440684.000,988.842241
440694.000,968.904511
440704.000,953.788308
440714.000,943.727838
440724.000,938.887544
440734.000,939.349475
440744.000,945.106585
440754.000,956.063370
440764.000,972.043598
440774.000,992.803758
440784.000,1018.049988
440794.000,1047.455986
440804.000,1080.679828
440814.000,1117.378168
440824.000,1157.217282
440834.000,1199.880806
440844.000,1245.074558
440854.000,1292.528996
440864.000,1341.999908
440874.000,1393.267865
440884.000,1446.136900
440894.000,1500.432729
440904.000,1556.000779
440914.000,1612.704172
440924.000,1670.421778
440934.000,1729.046388
440944.000,1788.483052
440954.000,1848.647578
440964.000,1909.465200
440974.000,1970.869407
440984.000,2032.800908
440994.000,2095.206737
441004.000,2158.039467
441014.000,2221.256532
441024.000,2284.819632
441034.000,2348.694224
441037.122,2368.694835
446467.863,2396.262095
446477.000,2355.868272
446487.000,2312.877324
446497.000,2271.233302
446507.000,2231.016121
446517.000,2192.308615
446527.000,2155.196254
446537.000,2119.766750
446547.000,2086.109570
446557.000,2054.315332
446567.000,2024.475092
446577.000,1996.679500
446587.000,1971.017855
446597.000,1947.577048
446607.000,1926.440424
446617.000,1907.686569
446627.000,1891.388092
446637.000,1877.610333
446647.000,1866.410260
446657.000,1857.835321
446667.000,1851.922505
446677.000,1848.697577
446687.000,1848.174515
446697.000,1850.355216
446707.000,1855.229444
446717.000,1862.775053
446727.000,1872.958454
446737.000,1885.735321
446747.000,1901.051504
446757.000,1918.844005
446767.000,1939.042251
446777.000,1961.569241
446787.000,1986.342810
446797.000,2013.276849
446807.000,2042.282473
446817.000,2073.269111
446827.000,2106.145487
446837.000,2140.820506
446847.000,2177.204003
446857.000,2215.207390
446867.000,2254.744183
446877.000,2295.730422
446887.000,2338.084993
446896.399,2379.071672
475450.306,2386.417715
475460.000,2368.817083
475470.000,2352.578250
475480.000,2338.329011
475490.000,2326.108059
475500.000,2315.949401
475510.000,2307.881923
475520.000,2301.929032
475530.000,2298.108337
475540.000,2296.431407
475550.000,2296.903622
475560.000,2299.524095
475570.000,2304.285686
475580.000,2311.175110
475590.000,2320.173114
475600.000,2331.254729
475610.000,2344.389659
475620.000,2359.542591
475630.000,2376.673680
475638.972,2393.691194
481161.594,2369.319080
481171.000,2307.503935
481181.000,2241.989871
481191.000,2176.710821
481201.000,2111.696055
481211.000,2046.978206
481221.000,1982.593768
481231.000,1918.583692
481241.000,1854.994076
481251.000,1791.876984
481261.000,1729.291402
481271.000,1667.304372
481281.000,1605.992325
481291.000,1545.442641
481301.000,1485.755486
481311.000,1427.045947
481321.000,1369.446500
481331.000,1313.109845
481341.000,1258.212069
481351.000,1204.956133
481361.000,1153.575523
481371.000,1104.337868
481381.000,1057.548096
481391.000,1013.550541
481401.000,972.729068
481411.000,935.504043
481421.000,902.324745
481431.000,873.655772
481441.000,849.956625
481451.000,831.654648
481461.000,819.113422
481471.000,812.600755
481481.000,812.262030
481491.000,818.104579
481501.000,829.996871
481511.000,847.682681
481521.000,870.806842
481531.000,898.946971
481541.000,931.645362
481551.000,968.436654
481561.000,1008.869014
481571.000,1052.518397
481581.000,1098.996724
481591.000,1147.955322
481601.000,1199.085066
481611.000,1252.114435
481621.000,1306.806429
481631.000,1362.954979
481641.000,1420.381276
481651.000,1478.930270
481661.000,1538.467455
481671.000,1598.876007
481681.000,1660.054272
481691.000,1721.913601
481701.000,1784.376469
481711.000,1847.374909
481721.000,1910.849134
481731.000,1974.746399
481741.000,2039.020019
481751.000,2103.628539
481761.000,2168.535028
481771.000,2233.706478
481781.000,2299.113295
481791.000,2364.728856
481795.872,2396.762879
487414.298,2379.320833
487424.000,2364.538762
487434.000,2351.151329
487444.000,2339.672970
487454.000,2330.132254
487464.000,2322.553198
487474.000,2316.954974
487484.000,2313.351667
487494.000,2311.752091
487504.000,2312.159673
487514.000,2314.572406
487524.000,2318.982867
487534.000,2325.378316
487544.000,2333.740849
487554.000,2344.047624
487564.000,2356.271132
487574.000,2370.379548
