"Time (EpSec)","Range (km)"
180011.000,1744.192294
180021.000,1697.108230
180031.000,1651.607486
180041.000,1607.830400
180051.000,1565.927270
180061.000,1526.058007
180071.000,1488.391378
180081.000,1453.103759
180091.000,1420.377294
180101.000,1390.397384
180111.000,1363.349466
180121.000,1339.415089
180131.000,1318.767339
180141.000,1301.565871
180151.000,1287.951574
180161.000,1278.041506
180171.000,1271.924255
180181.000,1269.656227
180191.000,1271.259177
180201.000,1276.719250
180211.000,1285.987603
180221.000,1298.982628
180231.000,1315.593355
180241.000,1335.683965
180251.000,1359.098837
180261.000,1385.667785
180271.000,1415.211156
180281.000,1447.544491
180291.000,1482.482590
180301.000,1519.842879
180311.000,1559.448054
180321.000,1601.128051
180331.000,1644.721446
180341.000,1690.076242
180351.000,1737.050338
180358.945,1775.435381
186008.734,1791.245179
186018.000,1753.549715
186028.000,1714.741909
186038.000,1678.015714
186048.000,1643.514638
186058.000,1611.385292
186068.000,1581.775600
186078.000,1554.832607
186088.000,1530.699900
186098.000,1509.514698
186108.000,1491.404691
186118.000,1476.484753
186128.000,1464.853716
186138.000,1456.591298
186148.000,1451.755596
186158.000,1450.381062
186168.000,1452.477305
186178.000,1458.028752
186188.000,1466.995188
186198.000,1479.313151
186208.000,1494.898062
186218.000,1513.646946
186228.000,1535.441445
186238.000,1560.151194
186248.000,1587.637022
186258.000,1617.754084
186268.000,1650.354709
186278.000,1685.290884
186288.000,1722.416367
186298.000,1761.588384
186302.652,1780.468290
220730.832,1776.253701
220740.000,1722.707294
220750.000,1665.184557
220760.000,1608.683206
220770.000,1553.321425
220780.000,1499.232050
220790.000,1446.564267
220800.000,1395.485329
220810.000,1346.182201
220820.000,1298.863012
220830.000,1253.758065
220840.000,1211.120162
220850.000,1171.223861
220860.000,1134.363230
220870.000,1100.847639
220880.000,1070.995147
220890.000,1045.123267
220900.000,1023.536950
220910.000,1006.514526
220920.000,994.292444
220930.000,987.050501
220940.000,984.899451
220950.000,987.872852
220960.000,995.924573
220970.000,1008.932213
220980.000,1026.706077
220990.000,1049.002057
221000.000,1075.536619
221010.000,1106.001948
221020.000,1140.079769
221030.000,1177.452899
221040.000,1217.814064
221050.000,1260.872116
221060.000,1306.355895
221070.000,1354.016196
221080.000,1403.626321
221090.000,1454.981623
221100.000,1507.898403
221110.000,1562.212424
221120.000,1617.777238
221130.000,1674.462471
221140.000,1732.152141
221150.000,1790.743076
221150.232,1792.109962
264979.022,1784.388680
264989.000,1774.011184
264999.000,1766.262238
265009.000,1761.204562
265019.000,1758.862845
265029.000,1759.249109
265039.000,1762.362437
265049.000,1768.189000
265059.000,1776.702386
265063.152,1781.018111
270814.281,1792.058830
270824.000,1736.612069
270834.000,1680.557387
270844.000,1625.620886
270854.000,1571.926193
270864.000,1519.611184
270874.000,1468.829361
270884.000,1419.751140
270894.000,1372.564962
270904.000,1327.478062
270914.000,1284.716678
270924.000,1244.525461
270934.000,1207.165754
270944.000,1172.912411
270954.000,1142.048850
270964.000,1114.860107
270974.000,1091.623802
270984.000,1072.599391
270994.000,1058.016152
271004.000,1048.061016
271014.000,1042.867520
271024.000,1042.507277
271034.000,1046.985192
271044.000,1056.239075
271054.000,1070.143894
271064.000,1088.519775
271074.000,1111.142784
271084.000,1137.757023
271094.000,1168.086715
271104.000,1201.847221
271114.000,1238.754342
271124.000,1278.531523
271134.000,1320.915158
271144.000,1365.657965
271154.000,1412.530901
271164.000,1461.323910
271174.000,1511.845802
271184.000,1563.923554
271194.000,1617.401241
271204.000,1672.138758
271214.000,1728.010460
271222.568,1776.696685
305641.614,1779.674939
305651.000,1738.276111
305661.000,1695.900770
305671.000,1655.450016
305681.000,1617.073306
305691.000,1580.926468
305701.000,1547.170322
305711.000,1515.968818
305721.000,1487.486667
305731.000,1461.886446
305741.000,1439.325229
305751.000,1419.950815
305761.000,1403.897695
305771.000,1391.283054
305781.000,1382.202802
305791.000,1376.728253
305801.000,1374.903444
305811.000,1376.743437
305821.000,1382.233735
305831.000,1391.330853
305841.000,1403.964006
305851.000,1420.037743
305861.000,1439.435387
305871.000,1462.022815
305881.000,1487.652575
305891.000,1516.167893
305901.000,1547.406438
305911.000,1581.203706
305921.000,1617.395910
305931.000,1655.822361
305941.000,1696.327328
305951.000,1738.761430
305961.000,1782.982591
305962.881,1791.488021
311614.575,1775.890832
311624.000,1733.737502
311634.000,1690.653295
311644.000,1649.392463
311654.000,1610.099136
311664.000,1572.924474
311674.000,1538.025542
311684.000,1505.563755
311694.000,1475.702803
311704.000,1448.606064
311714.000,1424.433490
311724.000,1403.338042
311734.000,1385.461764
311744.000,1370.931709
311754.000,1359.855826
311764.000,1352.319325
311774.000,1348.381475
311784.000,1348.073335
311794.000,1351.396509
311804.000,1358.323078
311814.000,1368.796688
311824.000,1382.734717
311834.000,1400.031332
311844.000,1420.561102
311854.000,1444.183114
311864.000,1470.745022
311874.000,1500.087013
311884.000,1532.045440
311894.000,1566.455996
311904.000,1603.156378
311914.000,1641.988421
311924.000,1682.799728
311934.000,1725.444841
311944.000,1769.786010
311948.249,1789.106413
355651.285,1791.938662
355661.000,1731.216961
355671.000,1669.303213
355681.000,1608.062407
355691.000,1547.581831
355701.000,1487.961519
355711.000,1429.316368
355721.000,1371.778599
355731.000,1315.500560
355741.000,1260.657874
355751.000,1207.452889
355761.000,1156.118297
355771.000,1106.920716
355781.000,1060.163811
355791.000,1016.190374
355801.000,975.382449
355811.000,938.158336
355821.000,904.965086
355831.000,876.265110
355841.000,852.516005
355851.000,834.143837
355861.000,821.511886
355871.000,814.888924
355881.000,814.422660
355891.000,820.123992
355901.000,831.865845
355911.000,849.396813
355921.000,872.366406
355931.000,900.356348
355941.000,932.912228
355951.000,969.571076
355961.000,1009.882619
355971.000,1053.423660
355981.000,1099.806414
355991.000,1148.682101
356001.000,1199.741220
356011.000,1252.711715
356021.000,1307.355956
356031.000,1363.467214
356041.000,1420.866022
356051.000,1479.396692
356061.000,1538.924123
356071.000,1599.330936
356081.000,1660.514970
356091.000,1722.387110
356099.381,1774.712016
396412.821,1774.305209
396422.000,1720.159565
396432.000,1661.983035
396442.000,1604.750876
396452.000,1548.573999
396462.000,1493.577545
396472.000,1439.902687
396482.000,1387.708524
396492.000,1337.174001
396502.000,1288.499733
396512.000,1241.909554
396522.000,1197.651526
396532.000,1155.998056
396542.000,1117.244672
396552.000,1081.706920
396562.000,1049.714847
396572.000,1021.604548
396582.000,997.706655
396592.000,978.331861
396602.000,963.754403
396612.000,954.195019
396622.000,949.805501
396632.000,950.657163
396642.000,956.735096
396652.000,967.939416
396662.000,984.093055
396672.000,1004.954885
396682.000,1030.235963
396692.000,1059.616623
396702.000,1092.762454
396712.000,1129.337800
396722.000,1169.016322
396732.000,1211.488370
396742.000,1256.465640
396752.000,1303.683580
396762.000,1352.902109
396772.000,1403.905147
396782.000,1456.499389
396792.000,1510.512631
396802.000,1565.791897
396812.000,1622.201514
396822.000,1679.621237
396832.000,1737.944496
396840.989,1791.066532
440511.591,1791.098820
440521.000,1735.238820
440531.000,1676.642257
440541.000,1618.932647
440551.000,1562.215482
440561.000,1506.609954
440571.000,1452.250756
440581.000,1399.290027
440591.000,1347.899357
440601.000,1298.271785
440611.000,1250.623616
440621.000,1205.195827
440631.000,1162.254748
440641.000,1122.091575
440651.000,1085.020193
440661.000,1051.372711
440671.000,1021.492139
440681.000,995.721867
440691.000,974.391775
440701.000,957.801759
440711.000,946.203838
440721.000,939.784946
440731.000,938.652844
440741.000,942.827481
440751.000,952.239413
440761.000,966.735422
440771.000,986.090514
440781.000,1010.024050
440791.000,1038.217617
440801.000,1070.332338
440811.000,1106.023978
440821.000,1144.954986
440831.000,1186.803151
440841.000,1231.267284
440851.000,1278.070310
440861.000,1326.960427
440871.000,1377.710884
440881.000,1430.118845
440891.000,1484.003723
440901.000,1539.205246
440911.000,1595.581435
440921.000,1653.006634
440931.000,1711.369639
440941.000,1770.571990
440941.626,1774.304132
481253.739,1774.679446
481263.000,1716.843809
481273.000,1654.985336
481283.000,1593.818390
481293.000,1533.432754
481303.000,1473.931397
481313.000,1415.432673
481323.000,1358.072868
481333.000,1302.009094
481343.000,1247.422525
481353.000,1194.521933
481363.000,1143.547352
481373.000,1094.773639
481383.000,1048.513484
481393.000,1005.119200
481403.000,964.982320
481413.000,928.529774
481423.000,896.215193
481433.000,868.504027
481443.000,845.851694
481453.000,828.675400
481463.000,817.322050
481473.000,812.036822
481483.000,812.938295
481493.000,820.005597
481503.000,833.080684
481513.000,851.885202
481523.000,876.047920
481533.000,905.136924
481543.000,938.690952
481553.000,976.245878
481563.000,1017.354499
481573.000,1061.599481
481583.000,1108.600477
481593.000,1158.016793
481603.000,1209.547029
481613.000,1262.926840
481623.000,1317.925707
481633.000,1374.343301
481643.000,1432.005840
481653.000,1490.762628
481663.000,1550.482913
481673.000,1611.053094
481683.000,1672.374283
481693.000,1734.360191
481702.200,1791.907702
525402.720,1789.231579
525412.000,1746.661925
525422.000,1702.326859
525432.000,1659.715530
525442.000,1618.969647
525452.000,1580.238917
525462.000,1543.680211
525472.000,1509.456306
525482.000,1477.734129
525492.000,1448.682457
525502.000,1422.469051
525512.000,1399.257253
525522.000,1379.202106
525532.000,1362.446132
525542.000,1349.115065
525552.000,1339.313550
525562.000,1333.121435
525572.000,1330.590707
525582.000,1331.743427
525592.000,1336.570847
525602.000,1345.033777
525612.000,1357.064178
525622.000,1372.567816
525632.000,1391.427825
525642.000,1413.508680
525652.000,1438.660563
525662.000,1466.723630
525672.000,1497.532043
525682.000,1530.917581
525692.000,1566.712724
525702.000,1604.753193
525712.000,1644.879916
525722.000,1686.940488
525732.000,1730.790173
525741.886,1775.766757
531392.805,1791.455687
531402.000,1751.172627
531412.000,1709.083452
531422.000,1668.925290
531432.000,1630.845190
531442.000,1594.996134
531452.000,1561.535655
531462.000,1530.623979
531472.000,1502.421701
531482.000,1477.086959
531492.000,1454.772164
531502.000,1435.620377
531512.000,1419.761474
531522.000,1407.308224
531532.000,1398.352701
531542.000,1392.963037
531552.000,1391.180934
531562.000,1393.020089
531572.000,1398.465658
531582.000,1407.474826
531592.000,1419.978418
531602.000,1435.883435
531612.000,1455.076215
531622.000,1477.426197
531632.000,1502.789740
531642.000,1531.013973
531652.000,1561.940423
531662.000,1595.408263
531672.000,1631.257127
531682.000,1669.329424
531692.000,1709.472171
531702.000,1751.538372
531708.495,1779.822872
566129.232,1776.600123
566139.000,1720.787736
566149.000,1664.645115
566159.000,1609.623447
566169.000,1555.848238
566179.000,1503.459680
566189.000,1452.614085
566199.000,1403.485256
566209.000,1356.265668
566219.000,1311.167282
566229.000,1268.421795
566239.000,1228.280022
566249.000,1191.010084
566259.000,1156.894052
566269.000,1126.222682
566279.000,1099.288017
566289.000,1076.373882
566299.000,1057.744351
566309.000,1043.631159
566319.000,1034.220946
566329.000,1029.643856
566339.000,1029.964964
566349.000,1035.179790
566359.000,1045.214656
566369.000,1059.931678
566379.000,1079.137820
566389.000,1102.596547
566399.000,1130.040628
566409.000,1161.184674
566419.000,1195.736377
566429.000,1233.405792
566439.000,1273.912467
566449.000,1316.990401
566459.000,1362.391217
566469.000,1409.885788
566479.000,1459.264726
566489.000,1510.338050
566499.000,1562.934308
566509.000,1616.899369
566519.000,1672.095034
566529.000,1728.397603
566539.000,1785.696445
566540.101,1792.063440
572314.053,1781.967898
572324.000,1778.671298
572334.000,1778.044051
572344.000,1780.112871
572351.577,1783.469533
616204.018,1792.085817
616214.000,1733.898168
616224.000,1676.526099
616234.000,1620.180360
616244.000,1564.978399
616254.000,1511.052031
616264.000,1458.549057
616274.000,1407.634897
616284.000,1358.494151
616294.000,1311.331942
616304.000,1266.374842
616314.000,1223.871111
616324.000,1184.089906
616334.000,1147.319058
616344.000,1113.860975
616354.000,1084.026277
616364.000,1058.124876
616374.000,1036.454620
616384.000,1019.287819
616394.000,1006.856725
616404.000,999.339406
616414.000,996.847794
616424.000,999.419680
616434.000,1007.015873
616444.000,1019.523164
616454.000,1036.762374
616464.000,1058.500371
616474.000,1084.464223
616484.000,1114.355712
616494.000,1147.864770
616504.000,1184.680783
616514.000,1224.501515
616524.000,1267.039388
616534.000,1312.025555
616544.000,1359.212095
616554.000,1408.372781
616564.000,1459.302829
616574.000,1511.817958
616584.000,1565.753047
616594.000,1620.960567
616604.000,1677.308947
616614.000,1734.680958
616621.166,1776.366335
651047.049,1780.293304
651057.000,1739.492507
651067.000,1700.425265
651077.000,1663.438215
651087.000,1628.677721
651097.000,1596.293620
651107.000,1566.437404
651117.000,1539.259981
651127.000,1514.909021
651137.000,1493.525945
651147.000,1475.242630
651157.000,1460.177979
651167.000,1448.434493
651177.000,1440.095161
651187.000,1435.220620
651197.000,1433.847126
651207.000,1435.985245
651217.000,1441.619478
651227.000,1450.708824
651237.000,1463.188237
651247.000,1478.970874
651257.000,1497.950919
651267.000,1520.006871
651277.000,1545.004900
651287.000,1572.802315
651297.000,1603.250791
651307.000,1636.199316
651317.000,1671.496766
651327.000,1708.994053
651337.000,1748.545869
651347.000,1790.012009
651347.304,1791.299154
656997.144,1775.528382
657007.000,1728.748061
657017.000,1682.822268
657027.000,1638.581226
657037.000,1596.169371
657047.000,1555.740418
657057.000,1517.456720
657067.000,1481.488181
657077.000,1448.010632
657087.000,1417.203599
657097.000,1389.247410
657107.000,1364.319634
657117.000,1342.590911
657127.000,1324.220305
657137.000,1309.350306
657147.000,1298.101995
657157.000,1290.570419
657167.000,1286.820766
657177.000,1286.885600
657187.000,1290.763434
657197.000,1298.418785
657207.000,1309.783695
657217.000,1324.760602
657227.000,1343.226177
657237.000,1365.036027
657247.000,1390.029571
657257.000,1418.034987
657267.000,1448.873852
657277.000,1482.365276
657287.000,1518.329422
657297.000,1556.590354
657307.000,1596.978227
657317.000,1639.330874
657327.000,1683.494857
657337.000,1729.326079
657347.000,1776.690052
657349.649,1789.475567
701044.212,1791.869708
701054.000,1730.621286
701064.000,1668.626122
701074.000,1607.294207
701084.000,1546.711885
701094.000,1486.978151
701104.000,1428.206777
701114.000,1370.528772
701124.000,1314.095206
701134.000,1259.080387
701144.000,1205.685353
701154.000,1154.141581
701164.000,1104.714666
701174.000,1057.707612
701184.000,1013.463114
701194.000,972.363950
701204.000,934.830290
701214.000,901.312484
701224.000,872.277921
701234.000,848.190911
701244.000,829.485775
701254.000,816.535026
701264.000,809.616751
701274.000,808.886953
701284.000,814.362778
701294.000,825.920630
701304.000,843.309638
701314.000,866.177221
701324.000,894.101074
701334.000,926.621622
701344.000,963.270353
701354.000,1003.591625
701364.000,1047.157402
701374.000,1093.575761
701384.000,1142.494526
701394.000,1193.601496
701404.000,1246.622520
701414.000,1301.318392
701424.000,1357.481217
701434.000,1414.930689
701444.000,1473.510541
701454.000,1533.085279
701464.000,1593.537282
701474.000,1654.764254
701484.000,1716.677024
701493.262,1774.561644
741802.411,1774.259455
741812.000,1716.756019
741822.000,1657.553037
741832.000,1599.225170
741842.000,1541.878114
741852.000,1485.631709
741862.000,1430.621893
741872.000,1377.002828
741882.000,1324.949142
741892.000,1274.658195
741902.000,1226.352209
741912.000,1180.280010
741922.000,1136.718032
741932.000,1095.970108
741942.000,1058.365419
741952.000,1024.253930
741962.000,993.998602
741972.000,967.963852
741982.000,946.500281
741992.000,929.926159
742002.000,918.507322
742012.000,912.437856
742022.000,911.824505
742032.000,916.677509
742042.000,926.909735
742052.000,942.344124
742062.000,962.728121
742072.000,987.752461
742082.000,1017.071341
742092.000,1050.321438
742102.000,1087.137945
742112.000,1127.166976
742122.000,1170.074086
742132.000,1215.549480
742142.000,1263.310536
742152.000,1313.102357
742162.000,1364.696971
742172.000,1417.891716
742182.000,1472.507156
742192.000,1528.384835
742202.000,1585.385010
742212.000,1643.384495
742222.000,1702.274662
742232.000,1761.959636
742236.860,1791.225075
785907.835,1790.921791
785917.000,1737.519444
785927.000,1680.082714
785937.000,1623.609405
785947.000,1568.210677
785957.000,1514.011464
785967.000,1461.152113
785977.000,1409.790067
785987.000,1360.101542
785997.000,1312.283050
786007.000,1266.552622
786017.000,1223.150462
786027.000,1182.338729
786037.000,1144.400037
786047.000,1109.634234
786057.000,1078.352993
786067.000,1050.871922
786077.000,1027.499898
786087.000,1008.526096
786097.000,994.205320
786107.000,984.743020
786117.000,980.281776
786127.000,980.891133
786137.000,986.562468
786147.000,997.209600
786157.000,1012.675239
786167.000,1032.742050
786177.000,1057.146664
786187.000,1085.594719
786197.000,1117.775233
786207.000,1153.373143
786217.000,1192.079257
786227.000,1233.597618
786237.000,1277.650367
786247.000,1323.980536
786257.000,1372.353216
786267.000,1422.555556
786277.000,1474.395951
786287.000,1527.702740
786297.000,1582.322639
786307.000,1638.119052
786317.000,1694.970402
786327.000,1752.768513
786330.700,1774.376820
792068.436,1787.563663
792078.000,1785.851800
792088.000,1786.803335
792088.219,1786.855503
826648.053,1774.848113
826658.000,1712.948961
826668.000,1651.351987
826678.000,1590.471037
826688.000,1530.398602
826698.000,1471.240668
826708.000,1413.118928
826718.000,1356.173331
826728.000,1300.564954
826738.000,1246.479197
826748.000,1194.129198
826758.000,1143.759339
826768.000,1095.648520
826778.000,1050.112772
826788.000,1007.506473
826798.000,968.221226
826808.000,932.681155
826818.000,901.333313
826828.000,874.631959
826838.000,853.016354
826848.000,836.882863
826858.000,826.554105
826868.000,822.249724
826878.000,824.064317
826888.000,831.957349
826898.000,845.757505
826908.000,865.180392
826918.000,889.855549
826928.000,919.357276
826938.000,953.234173
826948.000,991.033856
826958.000,1032.321300
826968.000,1076.690803
826978.000,1123.772505
826988.000,1173.234809
826998.000,1224.783965
827008.000,1278.161930
827018.000,1333.143289
827028.000,1389.531796
827038.000,1447.156898
827048.000,1505.870435
827058.000,1565.543632
827068.000,1626.064415
827078.000,1687.335070
827088.000,1749.270205
827094.839,1791.970244
870805.034,1788.830811
870815.000,1746.151253
870825.000,1705.069648
870835.000,1665.869510
870845.000,1628.691919
870855.000,1593.683438
870865.000,1560.994787
870875.000,1530.779111
870885.000,1503.189798
870895.000,1478.377860
870905.000,1456.488905
870915.000,1437.659785
870925.000,1422.015036
870935.000,1409.663359
870945.000,1400.694140
870955.000,1395.174521
870965.000,1393.147026
870975.000,1394.628024
870985.000,1399.607126
870995.000,1408.047587
871005.000,1419.887663
871015.000,1435.042803
871025.000,1453.408581
871035.000,1474.863936
871045.000,1499.274783
871055.000,1526.497563
871065.000,1556.382646
871075.000,1588.777419
871085.000,1623.528997
871095.000,1660.486485
871105.000,1699.502803
871115.000,1740.436087
871123.394,1776.175263
876778.044,1791.619227
876788.000,1745.317155
876798.000,1700.462035
876808.000,1657.403630
876818.000,1616.290310
876828.000,1577.278716
876838.000,1540.532799
876848.000,1506.222384
876858.000,1474.521194
876868.000,1445.604276
876878.000,1419.644824
876888.000,1396.810428
876898.000,1377.258847
876908.000,1361.133490
876918.000,1348.558765
876928.000,1339.635781
876938.000,1334.438481
876948.000,1333.010701
876958.000,1335.364367
876968.000,1341.478985
876978.000,1351.302496
876988.000,1364.753397
876998.000,1381.723968
877008.000,1402.084192
877018.000,1425.686322
877028.000,1452.369425
877038.000,1481.963875
877048.000,1514.295469
877058.000,1549.189036
877068.000,1586.471466
877078.000,1625.974121
877088.000,1667.534672
877098.000,1710.998401
877108.000,1756.219052
877112.956,1779.239273
911528.341,1776.976294
911538.000,1723.149306
911548.000,1668.506212
911558.000,1615.085397
911568.000,1563.018608
911578.000,1512.451953
911588.000,1463.547024
911598.000,1416.481844
911608.000,1371.451516
911618.000,1328.668391
911628.000,1288.361534
911638.000,1250.775247
911648.000,1216.166352
911658.000,1184.799995
911668.000,1156.943734
911678.000,1132.859953
911688.000,1112.796550
911698.000,1096.976615
911708.000,1085.587656
911718.000,1078.771485
911728.000,1076.615897
911738.000,1079.149221
911748.000,1086.338566
911758.000,1098.091844
911768.000,1114.263518
911778.000,1134.663078
911788.000,1159.065251
911798.000,1187.220766
911808.000,1218.866658
911818.000,1253.735383
911828.000,1291.562358
911838.000,1332.091671
911848.000,1375.080192
911858.000,1420.300174
911868.000,1467.540650
911878.000,1516.607900
911888.000,1567.325244
911898.000,1619.532364
911908.000,1673.084339
911918.000,1727.850513
911928.000,1783.713296
911929.473,1792.025769
917650.996,1779.735507
917660.000,1763.306372
917670.000,1747.497211
917680.000,1734.322536
917690.000,1723.843292
917700.000,1716.109096
917710.000,1711.157102
917720.000,1709.011113
917730.000,1709.681012
917740.000,1713.162503
917750.000,1719.437215
917760.000,1728.473136
917770.000,1740.225395
917780.000,1754.637209
917790.000,1771.641254
917797.272,1785.590322
961594.234,1792.098533
961604.000,1734.099510
961614.000,1675.545732
961624.000,1617.931297
961634.000,1561.366972
961644.000,1505.977742
961654.000,1451.904627
961664.000,1399.306579
961674.000,1348.362430
961684.000,1299.272743
961694.000,1252.261409
961704.000,1207.576717
961714.000,1165.491555
961724.000,1126.302297
961734.000,1090.325828
961744.000,1057.894172
961754.000,1029.346189
961764.000,1005.016180
961774.000,985.219465
961784.000,970.235817
961794.000,960.292235
961804.000,955.547167
961814.000,956.078530
961824.000,961.877466
961834.000,972.849122
961844.000,988.820095
961854.000,1009.551379
961864.000,1034.754626
961874.000,1064.109391
961884.000,1097.279377
961894.000,1133.926232
961904.000,1173.720414
961914.000,1216.348806
961924.000,1261.519579
961934.000,1308.964745
961944.000,1358.440970
961954.000,1409.729156
961964.000,1462.633249
961974.000,1516.978564
961984.000,1572.609908
961994.000,1629.389636
962004.000,1687.195758
962014.000,1745.920159
962019.074,1776.039420
996454.067,1780.985484
996464.000,1743.707721
996474.000,1708.264412
996484.000,1675.050695
996494.000,1644.205903
996504.000,1615.869637
996514.000,1590.179646
996524.000,1567.269404
996534.000,1547.265406
996544.000,1530.284305
996554.000,1516.429981
996564.000,1505.790710
996574.000,1498.436556
996584.000,1494.417271
996594.000,1493.760599
996604.000,1496.471426
996614.000,1502.531602
996624.000,1511.900554
996634.000,1524.516612
996644.000,1540.298958
996654.000,1559.150061
996664.000,1580.958427
996674.000,1605.601494
996684.000,1632.948589
996694.000,1662.863634
996704.000,1695.207740
996714.000,1729.841443
996724.000,1766.626622
996730.356,1791.063752
1002380.995,1775.222045
1002390.000,1730.223361
1002400.000,1681.589079
1002410.000,1634.489973
1002420.000,1589.067281
1002430.000,1545.473332
1002440.000,1503.871444
1002450.000,1464.435422
1002460.000,1427.348542
1002470.000,1392.801926
1002480.000,1360.992161
1002490.000,1332.118116
1002500.000,1306.376899
1002510.000,1283.959013
1002520.000,1265.042779
1002530.000,1249.788458
1002540.000,1238.332197
1002550.000,1230.780441
1002560.000,1227.205204
1002570.000,1227.640725
1002580.000,1232.081806
1002590.000,1240.484068
1002600.000,1252.765985
1002610.000,1268.812721
1002620.000,1288.481034
1002630.000,1311.605063
1002640.000,1338.002354
1002650.000,1367.479746
1002660.000,1399.838753
1002670.000,1434.880237
1002680.000,1472.408234
1002690.000,1512.232958
1002700.000,1554.172930
1002710.000,1598.056520
1002720.000,1643.722774
1002730.000,1691.021822
1002740.000,1739.814887
1002749.967,1789.807305
1046437.541,1791.788371
1046447.000,1732.657799
1046457.000,1670.716511
1046467.000,1609.437701
1046477.000,1548.907465
1046487.000,1489.224481
1046497.000,1430.502121
1046507.000,1372.870887
1046517.000,1316.481209
1046527.000,1261.506589
1046537.000,1208.147063
1046547.000,1156.632863
1046557.000,1107.228062
1046567.000,1060.233828
1046577.000,1015.990687
1046587.000,974.878926
1046597.000,937.315962
1046607.000,903.749271
1046617.000,874.643478
1046627.000,850.460569
1046637.000,831.633391
1046647.000,818.534240
1046657.000,811.442553
1046667.000,810.517327
1046677.000,815.780152
1046687.000,827.112831
1046697.000,844.270229
1046707.000,866.905208
1046717.000,894.600137
1046727.000,926.899081
1046737.000,963.336087
1046747.000,1003.457070
1046757.000,1046.834737
1046767.000,1093.077293
1046777.000,1141.832255
1046787.000,1192.786842
1046797.000,1245.666169
1046807.000,1300.230219
1046817.000,1356.270277
1046827.000,1413.605239
1046837.000,1472.078083
1046847.000,1531.552620
1046857.000,1591.910594
1046867.000,1653.049133
1046877.000,1714.878551
1046886.541,1774.439604
1087192.688,1774.244908
1087202.000,1717.628138
1087212.000,1657.525528
1087222.000,1598.233734
1087232.000,1539.852965
1087242.000,1482.497281
1087252.000,1426.296653
1087262.000,1371.399242
1087272.000,1317.973890
1087282.000,1266.212735
1087292.000,1216.333832
1087302.000,1168.583563
1087312.000,1123.238488
1087322.000,1080.606180
1087332.000,1041.024368
1087342.000,1004.857598
1087352.000,972.490529
1087362.000,944.317026
1087372.000,920.724694
1087382.000,902.075043
1087392.000,888.680708
1087402.000,880.782264
1087412.000,878.528121
1087422.000,881.961068
1087432.000,891.014289
1087442.000,905.517542
1087452.000,925.212318
1087462.000,949.772938
1087472.000,978.829946
1087482.000,1011.992396
1087492.000,1048.866865
1087502.000,1089.071921
1087512.000,1132.248058
1087522.000,1178.063604
1087532.000,1226.217449
1087542.000,1276.439465
1087552.000,1328.489405
1087562.000,1382.154886
1087572.000,1437.248912
1087582.000,1493.607229
1087592.000,1551.085733
1087602.000,1609.558011
1087612.000,1668.913110
1087622.000,1729.053526
1087632.000,1789.893433
1087632.240,1791.358915
1131304.629,1790.725921
1131314.000,1737.343767
1131324.000,1681.302453
1131334.000,1626.316816
1131344.000,1572.504525
1131354.000,1519.997014
1131364.000,1468.940890
1131374.000,1419.499305
1131384.000,1371.853205
1131394.000,1326.202303
1131404.000,1282.765604
1131414.000,1241.781214
1131424.000,1203.505155
1131434.000,1168.208834
1131444.000,1136.174819
1131454.000,1107.690629
1131464.000,1083.040468
1131474.000,1062.494829
1131484.000,1046.298692
1131494.000,1034.658996
1131504.000,1027.732711
1131514.000,1025.616952
1131524.000,1028.342478
1131534.000,1035.871639
1131544.000,1048.100917
1131554.000,1064.867886
1131564.000,1085.961383
1131574.000,1111.133561
1131584.000,1140.112379
1131594.000,1172.613318
1131604.000,1208.349483
1131614.000,1247.039714
1131624.000,1288.414504
1131634.000,1332.220053
1131644.000,1378.220629
1131654.000,1426.199628
1131664.000,1475.959672
1131674.000,1527.322033
1131684.000,1580.125617
1131694.000,1634.225705
1131704.000,1689.492574
1131714.000,1745.810092
1131719.026,1774.478606
1137407.379,1789.334084
1137417.000,1772.282435
1137427.000,1757.180923
1137437.000,1744.822473
1137447.000,1735.266672
1137457.000,1728.560657
1137467.000,1724.737996
1137477.000,1723.817869
1137487.000,1725.804585
1137497.000,1730.687475
1137507.000,1738.441150
1137517.000,1749.026146
1137527.000,1762.389799
1137537.000,1778.467571
1137540.410,1784.556859
1172042.969,1775.043670
1172052.000,1719.134223
1172062.000,1657.853589
1172072.000,1597.311856
1172082.000,1537.603344
1172092.000,1478.835923
1172102.000,1421.133183
1172112.000,1364.636897
1172122.000,1309.509794
1172132.000,1255.938586
1172142.000,1204.137171
1172152.000,1154.349833
1172162.000,1106.854145
1172172.000,1061.963101
1172182.000,1020.025794
1172192.000,981.425722
1172202.000,946.575590
1172212.000,915.907459
1172222.000,889.857187
1172232.000,868.843049
1172242.000,853.239425
1172252.000,843.348243
1172262.000,839.372361
1172272.000,841.395873
1172282.000,849.375455
1172292.000,863.144848
1172302.000,882.431362
1172312.000,906.880796
1172322.000,936.085884
1172332.000,969.613715
1172342.000,1007.028897
1172352.000,1047.911014
1172362.000,1091.866247
1172372.000,1138.533953
1172382.000,1187.589368
1172392.000,1238.743572
1172402.000,1291.741751
1172412.000,1346.360475
1172422.000,1402.404555
1172432.000,1459.703819
1172442.000,1518.110005
1172452.000,1577.493908
1172462.000,1637.742810
1172472.000,1698.758218
1172482.000,1760.453888
1172487.079,1792.022359
1216208.874,1788.382113
1216218.000,1752.359234
1216228.000,1714.696588
1216238.000,1679.057583
1216248.000,1645.578538
