"Time (EpSec)","Range (km)"
3420278.000,924.393490
3420298.000,898.766306
3420318.000,895.023932
3420338.000,913.431155
3420358.000,952.691662
3420378.000,1010.356101
3420398.000,1083.461980
3420418.000,1169.082618
3420438.000,1264.640802
3420458.000,1368.014203
3420466.267,1412.617772
3464272.837,1412.055280
3464292.000,1320.675550
3464312.000,1233.748108
3464332.000,1157.409307
3464352.000,1093.921194
3464372.000,1045.663807
3464392.000,1014.841322
3464412.000,1003.082966
3464432.000,1011.065886
3464452.000,1038.337927
3464472.000,1083.438223
3464492.000,1144.248042
3464512.000,1218.398434
3464532.000,1303.590341
3464552.000,1397.777195
3464552.972,1402.553431
3505004.283,1402.739063
3505024.000,1292.830671
3505044.000,1187.666940
3505064.000,1090.754016
3505084.000,1004.530203
3505104.000,932.008473
3505124.000,876.629982
3505144.000,841.809477
3505164.000,830.151941
3505184.000,842.622429
3505204.000,878.186418
3505224.000,934.193781
3505244.000,1007.215852
3505264.000,1093.819919
3505284.000,1191.011423
3505304.000,1296.371843
3505324.000,1408.025938
3505324.936,1413.379288
3555164.531,1412.086423
3555184.000,1364.881165
3555204.000,1329.668502
3555224.000,1309.001556
3555244.000,1303.579210
3555264.000,1313.590219
3555284.000,1338.681495
3555304.000,1378.016282
3555315.728,1407.238667
3589898.924,1405.009980
3589918.000,1325.324168
3589938.000,1252.043114
3589958.000,1191.214652
3589978.000,1144.856116
3589998.000,1114.797495
3590018.000,1102.388361
3590038.000,1108.228830
3590058.000,1132.035444
3590078.000,1172.705766
3590098.000,1228.550447
3590118.000,1297.589913
3590138.000,1377.814951
3590146.094,1413.029658
3639952.594,1413.373864
3639972.000,1313.382328
3639992.000,1217.955791
3640012.000,1132.257966
3640032.000,1058.696648
3640052.000,999.989912
3640072.000,958.898258
3640092.000,937.759396
3640112.000,937.932956
3640132.000,959.407255
3640152.000,1000.802993
3640172.000,1059.771142
3640192.000,1133.548692
3640212.000,1219.420929
3640232.000,1314.986196
3640249.245,1403.631653
3680752.480,1403.608702
3680772.000,1337.176203
3680792.000,1280.782966
3680812.000,1237.824535
3680832.000,1209.745579
3680852.000,1197.598667
3680872.000,1201.865151
3680892.000,1222.364345
3680912.000,1258.287617
3680932.000,1308.343576
3680952.000,1370.958253
3680963.181,1410.816187
3724793.765,1413.134998
3724813.000,1304.406350
3724833.000,1197.162375
3724853.000,1097.609647
3724873.000,1008.083300
3724893.000,931.527527
3724913.000,871.409599
3724933.000,831.336639
3724953.000,814.296400
3724973.000,821.734909
3724993.000,853.012969
3725013.000,905.654998
3725033.000,976.193462
3725053.000,1061.040632
3725073.000,1157.022802
3725093.000,1261.566337
3725113.000,1372.678153
3725118.170,1402.273406
3765548.048,1402.207346
3765568.000,1294.149315
3765588.000,1192.659758
3765608.000,1099.944111
3765628.000,1018.443104
3765648.000,951.079455
3765668.000,901.056912
3765688.000,871.385119
3765708.000,864.170809
3765728.000,879.964132
3765748.000,917.565916
3765768.000,974.434453
3765788.000,1047.408906
3765808.000,1133.349393
3765828.000,1229.502378
3765848.000,1333.619458
3765862.450,1412.787484
3809672.456,1411.785364
3809692.000,1324.006157
3809712.000,1243.444149
3809732.000,1174.213362
3809752.000,1118.459466
3809772.000,1078.307826
3809792.000,1055.565710
3809812.000,1051.380502
3809832.000,1065.979414
3809852.000,1098.614191
3809872.000,1147.740096
3809892.000,1211.338233
3809912.000,1287.245199
3809932.000,1373.396388
3809938.384,1402.748989
3850400.097,1402.936212
3850420.000,1293.639318
3850440.000,1190.469315
3850460.000,1095.907370
3850480.000,1012.414970
3850500.000,942.977557
3850520.000,890.920243
3850540.000,859.430540
3850560.000,850.808254
3850580.000,865.739278
3850600.000,903.048359
3850620.000,960.113684
3850640.000,1033.644228
3850660.000,1120.372598
3850680.000,1217.446321
3850700.000,1322.550197
3850716.389,1413.386055
3900542.352,1412.461646
3900562.000,1352.584003
3900582.000,1304.180358
3900602.000,1269.893081
3900622.000,1250.897079
3900642.000,1247.897231
3900662.000,1261.006738
3900682.000,1289.726529
3900702.000,1333.033489
3900722.000,1389.543972
3900727.288,1406.498183
3935302.947,1405.497570
3935322.000,1332.867206
3935342.000,1267.677246
3935362.000,1215.628201
3935382.000,1178.489033
3935402.000,1157.714641
3935422.000,1154.200345
3935442.000,1168.105302
3935462.000,1198.819287
3935482.000,1245.087564
3935502.000,1305.239279
3935522.000,1377.433332
3935530.883,1412.882655
3985342.223,1413.401149
3985362.000,1308.366230
3985382.000,1209.338471
3985402.000,1119.503799
3985422.000,1041.289699
3985442.000,977.528710
3985462.000,931.225872
3985482.000,905.086931
3985502.000,900.881204
3985522.000,918.912208
3985542.000,957.917911
3985562.000,1015.468503
3985582.000,1088.603902
3985602.000,1174.387187
3985622.000,1270.224697
3985642.000,1373.976373
3985647.439,1403.326367
4026132.911,1403.220216
4026152.000,1329.631156
4026172.000,1263.234005
4026192.000,1209.589054
4026212.000,1170.469098
4026232.000,1147.371701
4026252.000,1141.273326
4026272.000,1152.439556
4026292.000,1180.368881
4026312.000,1223.895957
4026332.000,1281.408007
4026352.000,1351.090908
4026367.238,1411.229452
4070188.106,1413.030150
4070208.000,1301.698846
4070228.000,1195.878876
4070248.000,1098.005892
4070268.000,1010.445162
4070288.000,936.142983
4070308.000,878.511174
4070328.000,841.016330
4070348.000,826.426067
4070368.000,835.951819
4070388.000,868.801257
4070408.000,922.476956
4070428.000,993.591997
4070448.000,1078.678383
4070468.000,1174.674153
4070488.000,1279.091022
4070508.000,1389.994452
4070510.147,1402.221585
4110938.550,1402.202470
4110958.000,1294.784455
4110978.000,1190.705601
4110998.000,1094.967744
4111018.000,1009.989545
4111038.000,938.735385
4111058.000,884.558106
4111078.000,850.747186
4111098.000,839.776559
4111118.000,852.528136
4111138.000,887.970255
4111158.000,943.530291
4111178.000,1015.886366
4111198.000,1101.701707
4111218.000,1198.050400
4111238.000,1302.556138
4111257.925,1412.940315
4155073.377,1411.474948
4155093.000,1329.712236
4155113.000,1256.442770
4155133.000,1195.229673
4155153.000,1148.038691
4155173.000,1116.677714
4155193.000,1102.519658
4155213.000,1106.238439
4155233.000,1127.662470
4155253.000,1165.813590
4155273.000,1219.112954
4155293.000,1285.662138
4155313.000,1363.501133
4155322.293,1402.989188
4195796.749,1403.163855
4195816.000,1299.476386
4195836.000,1198.649224
4195856.000,1106.791947
4195876.000,1026.361203
4195896.000,960.271763
4195916.000,911.679280
4195936.000,883.497711
4195956.000,877.707329
4195976.000,894.744656
4195996.000,933.352375
4196016.000,990.996000
4196036.000,1064.563819
4196056.000,1150.976424
4196076.000,1247.532695
4196096.000,1352.022355
4196107.209,1413.383365
4245923.641,1412.731780
4245943.000,1344.035662
4245963.000,1284.677875
4245983.000,1238.823020
4246003.000,1208.029241
4246023.000,1193.475105
4246043.000,1195.758248
4246063.000,1214.780747
4246083.000,1249.768245
4246103.000,1299.415007
4246123.000,1362.096394
4246135.177,1405.904033
4280708.950,1406.058820
4280728.000,1341.715177
4280748.000,1286.022068
4280768.000,1244.107342
4280788.000,1217.416730
4280808.000,1206.974982
4280828.000,1213.208556
4280848.000,1235.864453
4280868.000,1274.059133
4280888.000,1326.436638
4280908.000,1391.376017
4280913.895,1412.667113
4330732.556,1413.408367
4330752.000,1307.561672
4330772.000,1205.352543
4330792.000,1111.801208
4330812.000,1029.319019
4330832.000,960.803076
4330852.000,909.450038
4330872.000,878.301084
4330892.000,869.545590
4330912.000,883.854182
4330932.000,920.146446
4330952.000,975.958944
4330972.000,1048.156438
4330992.000,1133.584635
4331012.000,1229.455575
4331032.000,1333.481581
4331044.726,1403.076785
4371515.527,1402.914202
4371535.000,1320.695762
4371555.000,1246.283079
4371575.000,1183.963866
4371595.000,1135.753383
4371615.000,1103.517888
4371635.000,1088.685006
4371655.000,1091.963804
4371675.000,1113.186006
4371695.000,1151.344311
4371715.000,1204.808516
4371735.000,1271.621780
4371755.000,1349.770677
4371769.303,1411.557257
4415583.087,1412.906434
4415603.000,1303.071598
4415623.000,1199.129410
4415643.000,1103.432718
4415663.000,1018.361169
4415683.000,946.830234
4415703.000,892.142982
4415723.000,857.559270
4415743.000,845.570630
4415763.000,857.136242
4415783.000,891.339815
4415803.000,945.719061
4415823.000,1017.025464
4415843.000,1101.953847
4415863.000,1197.580086
4415883.000,1301.514294
4415901.284,1402.201422
4456329.915,1402.230240
4456349.000,1295.379892
4456369.000,1189.468967
4456389.000,1091.586296
4456409.000,1004.128108
4456429.000,930.079575
4456449.000,872.892228
4456469.000,836.056105
4456489.000,822.323032
4456509.000,832.838090
4456529.000,866.710279
4456549.000,921.349075
4456569.000,993.307818
4456589.000,1079.095313
4456609.000,1175.651438
4456629.000,1280.501816
4456649.000,1391.729324
4456652.731,1413.061946
4500475.921,1411.124722
4500495.000,1338.841346
4500515.000,1273.771214
4500535.000,1221.412176
4500555.000,1183.483816
4500575.000,1161.425132
4500595.000,1156.161820
4500615.000,1167.930273
4500635.000,1196.229778
4500655.000,1239.923667
4500675.000,1297.445847
4500695.000,1367.034301
4500704.377,1403.314268
4541194.273,1403.422819
4541214.000,1300.028988
4541234.000,1202.682316
4541254.000,1114.877779
4541274.000,1039.080789
4541294.000,978.123959
4541314.000,934.943616
4541334.000,912.087989
4541354.000,911.097957
4541374.000,932.043318
4541394.000,973.500051
4541414.000,1032.984207
4541434.000,1107.570675
4541454.000,1194.403469
4541474.000,1290.979057
4541494.000,1395.237156
4541497.358,1413.372113
4591307.177,1412.932099
4591327.000,1334.566918
4591347.000,1266.443556
4591367.000,1211.192392
4591387.000,1170.661984
4591407.000,1146.431897
4591427.000,1139.551668
4591447.000,1150.334002
4591467.000,1178.287674
4591487.000,1222.221494
4591507.000,1280.471567
4591527.000,1351.161906
4591540.596,1405.360559
4626117.655,1406.694105
4626137.000,1351.670601
4626157.000,1307.555139
4626177.000,1277.773169
4626197.000,1263.354916
4626217.000,1264.834749
4626237.000,1282.159320
4626257.000,1314.697084
4626277.000,1361.345891
4626294.413,1412.359379
4676123.548,1413.396786
4676143.000,1305.555432
4676163.000,1200.982317
4676183.000,1104.658542
4676203.000,1018.976296
4676223.000,946.873288
4676243.000,891.686874
4676263.000,856.720534
4676283.000,844.507460
4676303.000,856.029097
4676323.000,890.361166
4676343.000,945.008136
4676363.000,1016.678875
4676383.000,1102.029773
4676403.000,1198.108281
4676423.000,1302.505847
4676441.153,1402.874294
4716899.867,1402.670367
4716919.000,1315.816630
4716939.000,1234.197669
4716959.000,1163.929694
4716979.000,1107.203254
4716999.000,1066.202075
4717019.000,1042.794786
4717039.000,1038.175834
4717059.000,1052.587857
4717079.000,1085.260328
4717099.000,1134.597008
4717119.000,1198.515718
4717139.000,1274.793613
4717159.000,1361.319005
4717169.847,1411.860622
4760978.743,1412.762258
4760998.000,1308.572078
4761018.000,1206.941179
4761038.000,1113.884063
4761058.000,1031.774461
4761078.000,963.461223
4761098.000,912.088250
4761118.000,880.655191
4761138.000,871.342758
4761158.000,884.859377
4761178.000,920.199286
4761198.000,974.982943
4761218.000,1046.142942
4761238.000,1130.567496
4761258.000,1225.489119
4761278.000,1328.626331
4761291.543,1402.200880
4801722.111,1402.289743
4801742.000,1290.171465
4801762.000,1183.510814
4801782.000,1084.799459
4801802.000,996.449364
4801822.000,921.486467
4801842.000,863.437881
4801862.000,825.901721
4801882.000,811.741818
4801902.000,822.169020
4801922.000,856.277219
4801942.000,911.393926
4801962.000,983.969760
4801982.000,1070.427751
4802002.000,1167.651687
4802022.000,1273.136971
4802042.000,1384.953549
4802046.904,1413.162598
4845880.629,1410.692615
4845900.000,1346.373692
4845920.000,1291.603217
4845940.000,1250.224791
4845960.000,1223.623866
4845980.000,1212.792307
4846000.000,1218.162788
4846020.000,1239.529416
4846040.000,1276.086729
4846060.000,1326.570752
4846080.000,1389.449720
4846084.101,1403.727245
4886592.722,1403.714611
4886612.000,1305.929335
4886632.000,1212.394349
4886652.000,1128.943102
4886672.000,1058.005943
4886692.000,1002.278410
4886712.000,964.427530
4886732.000,946.617968
4886752.000,949.985701
4886772.000,974.309858
4886792.000,1018.079305
4886812.000,1078.912157
4886832.000,1154.088729
4886852.000,1240.974893
4886872.000,1337.255518
4886886.791,1413.361722
4936692.361,1413.071121
4936712.000,1328.575435
4936732.000,1252.605135
4936752.000,1188.778911
4936772.000,1139.169199
4936792.000,1105.713277
4936812.000,1089.913748
4936832.000,1092.542597
4936852.000,1113.466706
4936872.000,1151.678995
4936892.000,1205.519162
4936912.000,1272.982256
4936932.000,1352.001643
4936944.165,1404.887461
4971530.595,1407.453558
4971550.000,1365.425996
4971570.000,1335.651992
4971590.000,1320.558734
4971610.000,1320.659120
4971630.000,1335.952194
4971650.000,1365.923568
4971670.000,1409.626749
4971670.924,1411.956912
5021515.171,1413.367447
5021535.000,1302.058808
5021555.000,1195.911225
5021575.000,1097.742213
5021595.000,1009.932707
5021615.000,935.450771
5021635.000,877.734841
5021655.000,840.276935
5021675.000,825.857839
5021695.000,835.679585
5021715.000,868.918504
5021735.000,923.036600
5021755.000,994.611696
5021775.000,1080.152483
5021795.000,1176.584875
5021815.000,1281.415920
5021835.000,1392.710480
5021836.748,1402.693779
5062285.639,1402.504228
5062305.000,1309.535507
5062325.000,1222.037642
5062345.000,1145.223954
5062365.000,1081.404778
5062385.000,1033.015409
5062405.000,1002.309171
5062425.000,990.938572
5062445.000,999.562152
5062465.000,1027.666584
5062485.000,1073.705420
5062505.000,1135.474666
5062525.000,1210.538472
5062545.000,1296.554853
5062565.000,1391.455215
5062569.158,1412.134961
5106375.126,1412.595843
5106395.000,1307.970747
5106415.000,1209.850255
5106435.000,1120.859908
5106455.000,1043.387764
5106475.000,980.212272
5106495.000,934.274387
5106515.000,908.221087
5106535.000,903.791459
5106555.000,921.305354
5106575.000,959.560297
5106595.000,1016.206347
5106615.000,1088.357946
5106635.000,1173.133697
5106655.000,1267.974860
5106675.000,1370.760385
5106680.881,1402.238554
5147115.120,1402.380486
5147135.000,1289.989703
5147155.000,1182.956841
5147175.000,1083.822482
5147195.000,994.997771
5147215.000,919.516992
5147235.000,860.931186
5147255.000,822.881661
5147275.000,808.287929
5147295.000,818.408669
5147315.000,852.356276
5147335.000,907.443527
5147355.000,980.087462
5147375.000,1066.675894
5147395.000,1164.064961
5147415.000,1269.731607
5147435.000,1381.734675
5147440.466,1413.245746

